1.000000000000000048e-04 3.028546899864510920e+02 7.549732442709908842e-01 7.478400000000000318e+02 1.050694689986451067e+03
1.020586453791394438e-04 3.028546899826233698e+02 7.549732442697686396e-01 7.625763332207397980e+02 1.065431023200894060e+03
1.041596709662495103e-04 3.028546899786368840e+02 7.549732442684949918e-01 7.775998371014607073e+02 1.080454527074956331e+03
1.063039492195230534e-04 3.028546899744840744e+02 7.549732442671688304e-01 7.929326337446036632e+02 1.095787323711059344e+03
1.084923705579736192e-04 3.028546899701590291e+02 7.549732442657877129e-01 8.085173536118576294e+02 1.111372043570872393e+03
1.107258437311841838e-04 3.028546899656536766e+02 7.549732442643488639e-01 8.244376750340038598e+02 1.127292364985151153e+03
1.130052961966694793e-04 3.028546899609611955e+02 7.549732442628503959e-01 8.406861861008679853e+02 1.143540876043699882e+03
1.153316745050050559e-04 3.028546899560734573e+02 7.549732442612893113e-01 8.572381305270188250e+02 1.160092820461060910e+03
1.177059446928866061e-04 3.028546899509822765e+02 7.549732442596633897e-01 8.741406616350798231e+02 1.176995351559831079e+03
1.201290926842791439e-04 3.028546899456795813e+02 7.549732442579698555e-01 8.913625294996169259e+02 1.194217219414549845e+03
1.226021246998262057e-04 3.028546899401559926e+02 7.549732442562058221e-01 9.089041628530197841e+02 1.211758852757576733e+03
1.251260676746860669e-04 3.028546899344028702e+02 7.549732442543687361e-01 9.267959309321325918e+02 1.229650620825725127e+03
1.277019696849698827e-04 3.028546899284104370e+02 7.549732442524550446e-01 9.450790772644367053e+02 1.247933767146440459e+03
1.303309003829597121e-04 3.028546899221684612e+02 7.549732442504616392e-01 9.636827801894058894e+02 1.266537470059165344e+03
1.330139514412843416e-04 3.028546899156672225e+02 7.549732442483856332e-01 9.826418069872615888e+02 1.285496496844084504e+03
1.357522370062412629e-04 3.028546899088954660e+02 7.549732442462229187e-01 1.001958903540448318e+03 1.304813593383602438e+03
1.385468941604486707e-04 3.028546899018416525e+02 7.549732442439704982e-01 1.021700404872227978e+03 1.324555094700936706e+03
1.413990833950239654e-04 3.028546898944948680e+02 7.549732442416238198e-01 1.041801995739605445e+03 1.344656685553052057e+03
1.443099890914812885e-04 3.028546898868422659e+02 7.549732442391799969e-01 1.062293716367661546e+03 1.365148406164983953e+03
1.472808200135496972e-04 3.028546898788716248e+02 7.549732442366342555e-01 1.083209171620960660e+03 1.386063861401245049e+03
1.503128098091174891e-04 3.028546898705686772e+02 7.549732442339832650e-01 1.104552174818970343e+03 1.407406864581252194e+03
1.534072175225075375e-04 3.028546898619210879e+02 7.549732442312212521e-01 1.126293778008521940e+03 1.429148467751783755e+03
1.565653281173011815e-04 3.028546898529137366e+02 7.549732442283448863e-01 1.148475547318670806e+03 1.451330237041837108e+03
1.597884530099225248e-04 3.028546898435315597e+02 7.549732442253485054e-01 1.171049171069457770e+03 1.473903860771396239e+03
1.630779306142096869e-04 3.028546898337589823e+02 7.549732442222275575e-01 1.194111537136626339e+03 1.496966226816131439e+03
1.664351268971955118e-04 3.028546898235799176e+02 7.549732442189769355e-01 1.217651188199596163e+03 1.520505877855395738e+03
1.698614359463294834e-04 3.028546898129777674e+02 7.549732442155909773e-01 1.241581185861179165e+03 1.544435875491942625e+03
1.733582805483786934e-04 3.028546898019341711e+02 7.549732442120640208e-01 1.265962360020393362e+03 1.568817049624706897e+03
1.769271127802434862e-04 3.028546897904315642e+02 7.549732442083907369e-01 1.290894528518984089e+03 1.593749218095341575e+03
1.805694146119389640e-04 3.028546897784503358e+02 7.549732442045643532e-01 1.316293159767220914e+03 1.619147849314042560e+03
1.842866985219867844e-04 3.028546897659708748e+02 7.549732442005792077e-01 1.342203030438875203e+03 1.645057719954488221e+03
1.880805081254785169e-04 3.028546897529718649e+02 7.549732441964274177e-01 1.368605388849731298e+03 1.671460078332367630e+03
1.919524188150656440e-04 3.028546897394326152e+02 7.549732441921037651e-01 1.395490689420560329e+03 1.698345378868363468e+03
1.959040384151483952e-04 3.028546897253297630e+02 7.549732441875999234e-01 1.422900880064071998e+03 1.725755569475067205e+03
1.999370078495296135e-04 3.028546897106404572e+02 7.549732441829092311e-01 1.450882234945356004e+03 1.753736924317451894e+03
2.040530018228136212e-04 3.028546896953402552e+02 7.549732441780225844e-01 1.479400332813069554e+03 1.782255022144059694e+03
2.082537295158345004e-04 3.028546896794035206e+02 7.549732441729334331e-01 1.508526604832779185e+03 1.811381294120321854e+03
2.125409352953977656e-04 3.028546896628040486e+02 7.549732441676316741e-01 1.538122478921135553e+03 1.840977168162787848e+03
2.169163994386364585e-04 3.028546896455138722e+02 7.549732441621105350e-01 1.568361885003525686e+03 1.871216574196668944e+03
2.213819388722755924e-04 3.028546896275042286e+02 7.549732441563589136e-01 1.599229759481176870e+03 1.902084448623040544e+03
2.259394079271192547e-04 3.028546896087460141e+02 7.549732441503683722e-01 1.630649254609043737e+03 1.933503943696730403e+03
2.305906991080658983e-04 3.028546895892072257e+02 7.549732441441282527e-01 1.662598915447510990e+03 1.965453604477965655e+03
2.353377438799794381e-04 3.028546895688557470e+02 7.549732441376290071e-01 1.695241742080200538e+03 1.998096431050146066e+03
2.401825134697358854e-04 3.028546895476576424e+02 7.549732441308596442e-01 1.728559841049756187e+03 2.031414529955734906e+03
2.451270196847815685e-04 3.028546895255777258e+02 7.549732441238081737e-01 1.762487157591725918e+03 2.065341846430106671e+03
2.501733157485448418e-04 3.028546895025796744e+02 7.549732441164634933e-01 1.797108262982973656e+03 2.099962951749891545e+03
